order_id,customer_id,order_date,payment_method,payment_status,total_amount,discount_applied,order_status
375,1825,2024-10-02,Cash on Delivery,Success,19418.0,732.0,Delivered
376,1694,2024-10-03,Cash on Delivery,Success,1215.0,135.0,Returned
377,2289,2024-10-03,Credit/Debit Card,Success,3672.0,408.0,Delivered
378,382,2024-10-04,Cash on Delivery,Success,72490.0,0.0,Delivered
379,515,2024-10-04,Credit/Debit Card,Failed,49606.0,8754.0,Cancelled
380,891,2024-10-04,Cash on Delivery,Success,110930.5,29.5,Delivered
381,1171,2024-10-04,Cash on Delivery,Success,33330.0,0.0,Returned
382,1285,2024-10-04,Cash on Delivery,Success,84090.0,0.0,Delivered
383,1294,2024-10-04,Credit/Debit Card,Success,13810.0,0.0,Cancelled
384,1354,2024-10-04,Cash on Delivery,Success,49606.0,8754.0,Returned
385,1436,2024-10-04,Cash on Delivery,Success,2421.0,269.0,Returned
386,2276,2024-10-04,Credit/Debit Card,Success,570.0,30.0,Delivered
387,344,2024-10-05,Cash on Delivery,Success,2530.0,0.0,Delivered
388,272,2024-10-06,Cash on Delivery,Success,64926.5,8703.5,Delivered
389,297,2024-10-06,Cash on Delivery,Success,17389.0,1701.0,Returned
390,486,2024-10-06,Cash on Delivery,Success,67692.0,2918.0,Returned
391,1358,2024-10-06,Cash on Delivery,Success,10850.0,2450.0,Delivered
392,1902,2024-10-06,Cash on Delivery,Success,350.0,0.0,Delivered
393,1973,2024-10-06,JazzCash,Success,124018.5,5851.5,Delivered
394,400,2024-10-07,Cash on Delivery,Success,671.5,118.5,Delivered
395,1285,2024-10-07,Cash on Delivery,Success,1017.0,113.0,Delivered
396,1675,2024-10-07,Cash on Delivery,Success,4734.5,835.5,Cancelled
397,1810,2024-10-07,Cash on Delivery,Success,91038.5,10741.5,Delivered
398,1952,2024-10-07,JazzCash,Success,55442.0,2918.0,Delivered
399,2236,2024-10-08,Cash on Delivery,Success,6920.0,0.0,Delivered
400,327,2024-10-09,Easypaisa,Success,31180.0,1820.0,Delivered
401,591,2024-10-09,Easypaisa,Success,5724.0,636.0,Returned
402,1101,2024-10-09,Cash on Delivery,Success,13509.5,820.5,Delivered
403,2310,2024-10-10,Cash on Delivery,Success,33032.0,2728.0,Delivered
404,107,2024-10-11,Cash on Delivery,Success,30310.0,0.0,Cancelled
405,268,2024-10-11,Easypaisa,Success,3180.0,0.0,Delivered
406,467,2024-10-12,Cash on Delivery,Success,37926.0,1384.0,Delivered
407,1492,2024-10-12,Cash on Delivery,Success,77634.0,4086.0,Delivered
408,149,2024-10-13,Easypaisa,Success,108074.5,11315.5,Delivered
409,454,2024-10-13,Cash on Delivery,Success,8101.0,819.0,Delivered
410,493,2024-10-13,Cash on Delivery,Success,459933.0,11037.0,Delivered
411,1379,2024-10-14,Cash on Delivery,Success,115934.0,6116.0,Delivered
412,2221,2024-10-14,Credit/Debit Card,Success,1326.0,234.0,Delivered
413,579,2024-10-15,Cash on Delivery,Success,26100.0,0.0,Delivered
414,1371,2024-10-15,Cash on Delivery,Success,3180.0,0.0,Cancelled
415,3,2024-10-16,Cash on Delivery,Success,138520.0,0.0,Delivered
416,70,2024-10-16,Cash on Delivery,Success,172092.0,23718.0,Delivered
417,885,2024-10-16,JazzCash,Success,31830.0,0.0,Delivered
418,1825,2024-10-16,Credit/Debit Card,Success,233672.0,13368.0,Delivered
419,1942,2024-10-16,Cash on Delivery,Success,3021.0,159.0,Delivered
420,297,2024-10-17,Cash on Delivery,Success,4201.0,159.0,Delivered
421,320,2024-10-17,Cash on Delivery,Success,513.0,27.0,Delivered
422,1230,2024-10-17,Cash on Delivery,Success,2420.0,0.0,Delivered
423,482,2024-10-18,Cash on Delivery,Success,30830.0,3130.0,Delivered
424,1114,2024-10-19,Cash on Delivery,Success,28794.5,1515.5,Returned
425,1366,2024-10-19,Easypaisa,Success,28720.0,30.0,Delivered
426,2329,2024-10-19,Cash on Delivery,Success,111370.0,0.0,Returned
427,1715,2024-10-21,Cash on Delivery,Success,1872.0,208.0,Delivered
428,1742,2024-10-21,Cash on Delivery,Success,31188.5,1781.5,Returned
429,1358,2024-10-22,Cash on Delivery,Success,11745.0,1305.0,Delivered
430,1462,2024-10-22,Cash on Delivery,Success,140113.0,11037.0,Delivered
431,2108,2024-10-22,Cash on Delivery,Success,45075.0,4655.0,Delivered
432,486,2024-10-23,Cash on Delivery,Success,4522.0,798.0,Delivered
433,1371,2024-10-23,Cash on Delivery,Success,143220.0,0.0,Delivered
434,1703,2024-10-23,Cash on Delivery,Success,13050.0,0.0,Delivered
435,81,2024-10-24,Cash on Delivery,Success,69975.0,4695.0,Delivered
436,873,2024-10-24,Cash on Delivery,Success,123380.0,170.0,Delivered
437,962,2024-10-24,Cash on Delivery,Success,4520.0,340.0,Delivered
438,578,2024-10-25,Cash on Delivery,Success,3754.0,366.0,Delivered
439,1101,2024-10-25,Cash on Delivery,Success,711.0,79.0,Delivered
440,276,2024-10-26,Cash on Delivery,Success,28367.0,1493.0,Delivered
441,860,2024-10-26,Cash on Delivery,Success,30220.0,0.0,Delivered
442,2184,2024-10-26,Cash on Delivery,Success,1017.0,113.0,Delivered
443,2347,2024-10-26,Cash on Delivery,Success,6484.5,705.5,Delivered
444,149,2024-10-27,Cash on Delivery,Success,1073.5,56.5,Delivered
445,2249,2024-10-28,Easypaisa,Success,45587.5,1712.5,Returned
446,1920,2024-10-29,Cash on Delivery,Success,44000.0,0.0,Delivered
447,132,2024-10-30,JazzCash,Success,30310.0,0.0,Delivered
448,277,2024-10-30,Cash on Delivery,Success,43370.0,0.0,Delivered
449,486,2024-10-31,Cash on Delivery,Success,104851.5,5518.5,Delivered
450,1238,2024-10-31,Cash on Delivery,Success,30170.0,0.0,Delivered
451,64,2024-11-01,Cash on Delivery,Success,13640.0,0.0,Delivered
452,163,2024-11-01,Cash on Delivery,Success,2703.0,477.0,Delivered
453,163,2024-11-01,JazzCash,Success,41201.5,2168.5,Delivered
454,283,2024-11-01,JazzCash,Success,21824.0,5456.0,Delivered
455,353,2024-11-01,Cash on Delivery,Success,29876.0,4594.0,Returned
456,388,2024-11-01,JazzCash,Success,2074.0,366.0,Delivered
457,390,2024-11-01,Cash on Delivery,Success,13437.0,1493.0,Delivered
458,793,2024-11-01,Cash on Delivery,Success,16604.5,1015.5,Returned
459,924,2024-11-01,Easypaisa,Success,2403.5,126.5,Delivered
460,961,2024-11-01,Easypaisa,Success,28794.5,1515.5,Delivered
461,1800,2024-11-01,Cash on Delivery,Success,5570.0,0.0,Delivered
462,2053,2024-11-01,Cash on Delivery,Success,26742.5,1407.5,Delivered
463,2328,2024-11-01,JazzCash,Success,104851.5,5518.5,Returned
464,74,2024-11-02,Cash on Delivery,Success,124959.5,7540.5,Delivered
465,382,2024-11-02,Cash on Delivery,Success,40204.0,2116.0,Delivered
466,520,2024-11-02,JazzCash,Success,7620.0,0.0,Delivered
467,620,2024-11-02,Cash on Delivery,Success,25381.0,4479.0,Delivered
468,704,2024-11-02,Cash on Delivery,Success,218146.5,103.5,Delivered
469,704,2024-11-02,Cash on Delivery,Success,41201.5,2168.5,Returned
470,1219,2024-11-02,Cash on Delivery,Success,3460.0,0.0,Delivered
471,1354,2024-11-02,Cash on Delivery,Success,13640.0,0.0,Delivered
472,1573,2024-11-02,JazzCash,Success,270.0,0.0,Delivered
473,1632,2024-11-02,Cash on Delivery,Success,2690.0,0.0,Returned
474,1741,2024-11-02,Cash on Delivery,Success,2277.0,253.0,Delivered
475,1952,2024-11-02,Cash on Delivery,Success,122057.0,7903.0,Returned
476,2331,2024-11-02,Cash on Delivery,Success,119550.0,3940.0,Delivered
477,2357,2024-11-02,Cash on Delivery,Success,1916.0,234.0,Returned
478,171,2024-11-03,Cash on Delivery,Success,3021.0,159.0,Delivered
479,513,2024-11-03,JazzCash,Success,19112.0,1048.0,Delivered
480,591,2024-11-03,JazzCash,Success,126161.0,6209.0,Delivered
481,620,2024-11-03,Easypaisa,Success,29735.0,1565.0,Delivered
482,691,2024-11-03,Easypaisa,Success,135327.5,7122.5,Returned
483,769,2024-11-03,Cash on Delivery,Success,4694.0,456.0,Delivered
484,785,2024-11-03,Cash on Delivery,Success,1216.0,304.0,Delivered
485,841,2024-11-03,Easypaisa,Success,127779.0,17741.0,Delivered
486,867,2024-11-03,Cash on Delivery,Success,2318.0,122.0,Delivered
487,1296,2024-11-03,JazzCash,Success,50886.0,5654.0,Delivered
488,1452,2024-11-03,Cash on Delivery,Success,1520.0,0.0,Delivered
489,1649,2024-11-03,Cash on Delivery,Success,53224.0,5836.0,Delivered
490,1653,2024-11-03,Easypaisa,Success,29584.5,1515.5,Delivered
491,1935,2024-11-03,JazzCash,Success,84333.0,27.0,Delivered
492,1971,2024-11-03,Cash on Delivery,Success,350.0,0.0,Delivered
493,2375,2024-11-03,Cash on Delivery,Success,106485.5,5604.5,Delivered
494,2417,2024-11-03,Cash on Delivery,Success,4304.0,1076.0,Cancelled
495,2429,2024-11-03,JazzCash,Success,81655.5,4204.5,Delivered
496,200,2024-11-04,Cash on Delivery,Success,3287.0,173.0,Delivered
497,214,2024-11-04,Credit/Debit Card,Success,67272.0,16818.0,Returned
498,283,2024-11-04,Easypaisa,Success,332.5,17.5,Delivered
499,353,2024-11-04,Cash on Delivery,Success,3021.0,159.0,Delivered
500,474,2024-11-04,JazzCash,Success,1680.0,0.0,Delivered
501,486,2024-11-04,Cash on Delivery,Success,1976.0,104.0,Delivered
502,520,2024-11-04,Easypaisa,Success,107426.0,5654.0,Delivered
503,592,2024-11-04,Easypaisa,Failed,49606.0,8754.0,Cancelled
504,701,2024-11-04,Cash on Delivery,Success,1147.5,202.5,Delivered
505,965,2024-11-04,JazzCash,Success,62045.0,785.0,Delivered
506,1170,2024-11-04,Cash on Delivery,Success,256.5,13.5,Delivered
507,1427,2024-11-04,Cash on Delivery,Success,24500.0,0.0,Returned
508,1501,2024-11-04,Cash on Delivery,Success,110480.0,6260.0,Delivered
509,1694,2024-11-04,Cash on Delivery,Success,15008.0,152.0,Delivered
510,2187,2024-11-04,JazzCash,Success,138119.0,12261.0,Delivered
511,2249,2024-11-04,JazzCash,Success,33490.0,5910.0,Delivered
512,2249,2024-11-04,Cash on Delivery,Success,153216.5,16873.5,Delivered
513,2337,2024-11-04,Cash on Delivery,Success,41272.0,208.0,Delivered
514,2352,2024-11-04,Cash on Delivery,Success,80408.0,4232.0,Delivered
515,55,2024-11-05,Credit/Debit Card,Success,14787.5,202.5,Delivered
516,138,2024-11-05,Cash on Delivery,Success,16650.5,1169.5,Returned
517,384,2024-11-05,Cash on Delivery,Success,137781.5,10988.5,Delivered
518,1111,2024-11-05,Cash on Delivery,Success,31930.0,0.0,Delivered
519,1452,2024-11-05,Easypaisa,Success,13437.0,1493.0,Delivered
520,1554,2024-11-05,Cash on Delivery,Success,1560.0,0.0,Delivered
521,1585,2024-11-05,Credit/Debit Card,Success,29735.0,1565.0,Delivered
522,2053,2024-11-05,Cash on Delivery,Success,1073.5,56.5,Returned
523,2172,2024-11-05,Cash on Delivery,Success,3789.5,310.5,Delivered
524,2219,2024-11-05,Credit/Debit Card,Success,1809.0,81.0,Delivered
525,2289,2024-11-05,Cash on Delivery,Success,1560.0,0.0,Delivered
526,2290,2024-11-05,Cash on Delivery,Success,13226.5,3053.5,Delivered
527,193,2024-11-06,Cash on Delivery,Success,52289.0,11541.0,Returned
528,222,2024-11-06,Credit/Debit Card,Success,20632.0,5158.0,Delivered
529,320,2024-11-06,Cash on Delivery,Success,1976.0,104.0,Returned
530,365,2024-11-06,Cash on Delivery,Success,1282.5,67.5,Delivered
531,520,2024-11-06,Cash on Delivery,Success,22185.0,3915.0,Delivered
532,804,2024-11-06,Easypaisa,Success,110195.5,4204.5,Delivered
533,1427,2024-11-06,Credit/Debit Card,Success,2440.0,0.0,Delivered
534,1508,2024-11-06,Easypaisa,Success,750.5,39.5,Returned
535,1674,2024-11-06,Cash on Delivery,Success,4788.0,532.0,Delivered
536,2108,2024-11-06,Cash on Delivery,Success,122736.0,1224.0,Delivered
537,2149,2024-11-06,Cash on Delivery,Success,3750.0,0.0,Delivered
538,168,2024-11-07,JazzCash,Success,92417.5,5232.5,Delivered
539,176,2024-11-07,Cash on Delivery,Success,31815.0,1565.0,Delivered
540,276,2024-11-07,Cash on Delivery,Success,13640.0,0.0,Returned
541,303,2024-11-07,Cash on Delivery,Success,76176.0,8464.0,Delivered
542,387,2024-11-07,Easypaisa,Success,4734.5,835.5,Delivered
543,387,2024-11-07,Cash on Delivery,Success,14990.0,0.0,Delivered
544,520,2024-11-07,Cash on Delivery,Success,3060.0,340.0,Delivered
545,608,2024-11-07,Cash on Delivery,Success,2862.0,318.0,Delivered
546,979,2024-11-07,Easypaisa,Success,2261.0,399.0,Delivered
547,1083,2024-11-07,JazzCash,Failed,140960.0,0.0,Cancelled
548,1171,2024-11-07,Credit/Debit Card,Success,350.0,0.0,Returned
549,1355,2024-11-07,Easypaisa,Success,3021.0,159.0,Delivered
550,2241,2024-11-07,Cash on Delivery,Success,99333.0,11037.0,Delivered
551,303,2024-11-08,Cash on Delivery,Success,2555.5,134.5,Delivered
552,447,2024-11-08,Cash on Delivery,Success,56540.0,0.0,Delivered
553,755,2024-11-08,Cash on Delivery,Success,3180.0,0.0,Returned
554,802,2024-11-08,Cash on Delivery,Success,26605.0,4695.0,Delivered
555,860,2024-11-08,Credit/Debit Card,Success,9754.0,816.0,Returned
556,1715,2024-11-08,Cash on Delivery,Success,4080.0,0.0,Returned
557,1741,2024-11-08,Easypaisa,Success,143930.5,25399.5,Delivered
558,1836,2024-11-08,Cash on Delivery,Success,1952.0,488.0,Delivered
559,1935,2024-11-08,JazzCash,Success,2421.0,269.0,Delivered
560,2295,2024-11-08,Cash on Delivery,Success,6574.0,346.0,Delivered
561,2472,2024-11-08,Cash on Delivery,Success,152690.0,0.0,Delivered
562,578,2024-11-09,JazzCash,Success,75681.0,8409.0,Delivered
563,701,2024-11-09,Easypaisa,Success,350.0,0.0,Delivered
564,788,2024-11-09,Cash on Delivery,Success,2565.0,135.0,Delivered
565,793,2024-11-09,JazzCash,Success,2844.0,316.0,Delivered
566,907,2024-11-09,Cash on Delivery,Success,73310.0,0.0,Returned
567,1101,2024-11-09,Cash on Delivery,Success,590.0,0.0,Delivered
568,1108,2024-11-09,Easypaisa,Success,1216.0,304.0,Delivered
569,1109,2024-11-09,Credit/Debit Card,Success,39400.0,0.0,Delivered
570,1209,2024-11-09,JazzCash,Success,13050.0,0.0,Delivered
571,1313,2024-11-09,Cash on Delivery,Success,134684.5,6495.5,Delivered
572,1704,2024-11-09,Cash on Delivery,Success,6228.0,692.0,Delivered
573,1855,2024-11-09,Easypaisa,Success,54204.0,5836.0,Delivered
574,1926,2024-11-09,Cash on Delivery,Success,3287.0,173.0,Delivered
575,1979,2024-11-09,Cash on Delivery,Success,600.0,0.0,Delivered
576,2411,2024-11-09,Cash on Delivery,Success,163059.0,20271.0,Delivered
577,520,2024-11-10,Cash on Delivery,Success,32088.0,312.0,Cancelled
578,691,2024-11-10,Cash on Delivery,Success,13640.0,0.0,Returned
579,793,2024-11-10,Cash on Delivery,Success,2318.0,122.0,Delivered
580,852,2024-11-10,Cash on Delivery,Success,28150.0,0.0,Returned
581,860,2024-11-10,Cash on Delivery,Success,7320.0,0.0,Delivered
582,861,2024-11-10,Easypaisa,Success,16080.0,0.0,Returned
583,861,2024-11-10,JazzCash,Success,71610.0,0.0,Delivered
584,868,2024-11-10,Cash on Delivery,Success,270.0,0.0,Delivered
585,869,2024-11-10,Cash on Delivery,Success,30650.0,0.0,Delivered
586,1045,2024-11-10,Credit/Debit Card,Success,2080.0,0.0,Delivered
587,1108,2024-11-10,Cash on Delivery,Success,2660.0,0.0,Returned
588,1328,2024-11-10,Cash on Delivery,Success,19873.0,617.0,Delivered
589,1347,2024-11-10,Credit/Debit Card,Success,1596.0,84.0,Delivered
590,1479,2024-11-10,Cash on Delivery,Success,4120.0,0.0,Delivered
591,1520,2024-11-10,JazzCash,Success,81571.0,2579.0,Delivered
592,1574,2024-11-10,Easypaisa,Success,109880.0,0.0,Delivered
593,1637,2024-11-10,Cash on Delivery,Success,1700.0,0.0,Delivered
594,1771,2024-11-10,Easypaisa,Success,1520.0,0.0,Delivered
595,1872,2024-11-10,Cash on Delivery,Success,31095.0,2815.0,Delivered
596,1892,2024-11-10,Cash on Delivery,Success,110452.5,5157.5,Delivered
597,1979,2024-11-10,JazzCash,Success,1350.0,0.0,Delivered
598,2256,2024-11-10,JazzCash,Success,4207.0,133.0,Delivered
599,2289,2024-11-10,Easypaisa,Success,78771.5,278.5,Returned
600,2413,2024-11-10,Cash on Delivery,Success,1700.0,0.0,Delivered
601,3,2024-11-11,Cash on Delivery,Success,3672.0,408.0,Delivered
602,111,2024-11-11,Cash on Delivery,Success,71610.0,0.0,Delivered
603,365,2024-11-11,Easypaisa,Success,23211.0,2579.0,Delivered
604,569,2024-11-11,Cash on Delivery,Success,1560.0,0.0,Returned
605,620,2024-11-11,Cash on Delivery,Success,58152.0,11988.0,Returned
606,688,2024-11-11,Cash on Delivery,Success,531.0,59.0,Returned
607,1114,2024-11-11,Cash on Delivery,Success,84090.0,0.0,Returned
608,1218,2024-11-11,Cash on Delivery,Success,4751.5,378.5,Returned
609,1347,2024-11-11,Credit/Debit Card,Success,58506.5,103.5,Delivered
610,1423,2024-11-11,JazzCash,Success,18246.0,1214.0,Delivered
611,1479,2024-11-11,Cash on Delivery,Success,60620.0,0.0,Delivered
612,1575,2024-11-11,Cash on Delivery,Success,39400.0,0.0,Delivered
613,1952,2024-11-11,Cash on Delivery,Success,10412.5,1837.5,Delivered
614,200,2024-11-12,Cash on Delivery,Success,1680.0,0.0,Delivered
615,320,2024-11-12,Cash on Delivery,Success,270.0,0.0,Delivered
616,320,2024-11-12,Cash on Delivery,Success,1350.0,0.0,Returned
617,470,2024-11-12,Cash on Delivery,Success,270.0,0.0,Delivered
618,701,2024-11-12,Cash on Delivery,Success,3040.0,0.0,Returned
619,777,2024-11-12,Cash on Delivery,Success,7862.0,158.0,Delivered
620,868,2024-11-12,Cash on Delivery,Success,531.0,59.0,Delivered
621,871,2024-11-12,Cash on Delivery,Success,590.0,0.0,Returned
622,1046,2024-11-12,Cash on Delivery,Success,4140.0,0.0,Delivered
623,1370,2024-11-12,JazzCash,Success,3021.0,159.0,Returned
624,1370,2024-11-12,Credit/Debit Card,Success,46422.0,5158.0,Delivered
625,1452,2024-11-12,Cash on Delivery,Success,96764.0,2316.0,Cancelled
626,1455,2024-11-12,Credit/Debit Card,Success,3002.0,158.0,Delivered
627,1520,2024-11-12,Cash on Delivery,Success,5872.0,798.0,Returned
628,1952,2024-11-12,Cash on Delivery,Success,14240.0,0.0,Delivered
629,195,2024-11-13,JazzCash,Success,58360.0,0.0,Delivered
630,222,2024-11-13,Cash on Delivery,Success,13968.0,1552.0,Delivered
631,311,2024-11-13,Cash on Delivery,Success,12958.0,682.0,Delivered
632,521,2024-11-13,Credit/Debit Card,Success,11944.0,2986.0,Delivered
633,554,2024-11-13,Easypaisa,Success,1350.0,0.0,Delivered
634,645,2024-11-13,Cash on Delivery,Success,4807.0,253.0,Delivered
635,1104,2024-11-13,Easypaisa,Success,23490.0,2610.0,Delivered
636,1206,2024-11-13,JazzCash,Success,112002.0,6288.0,Delivered
637,1328,2024-11-13,Cash on Delivery,Success,25790.0,0.0,Delivered
638,1807,2024-11-13,Cash on Delivery,Success,2660.0,0.0,Delivered
639,1973,2024-11-13,Cash on Delivery,Success,16930.0,0.0,Delivered
640,2241,2024-11-13,JazzCash,Success,1596.0,84.0,Delivered
641,64,2024-11-14,Cash on Delivery,Success,2660.0,0.0,Delivered
642,311,2024-11-14,Cash on Delivery,Success,85265.5,5504.5,Delivered
643,320,2024-11-14,Cash on Delivery,Success,27153.0,3017.0,Delivered
644,453,2024-11-14,Cash on Delivery,Success,3780.0,0.0,Returned
645,770,2024-11-14,Cash on Delivery,Success,58762.5,17.5,Delivered
646,886,2024-11-14,Cash on Delivery,Success,198666.0,22074.0,Delivered
647,1492,2024-11-14,Credit/Debit Card,Success,75724.5,17045.5,Delivered
648,1969,2024-11-14,Credit/Debit Card,Success,28150.0,0.0,Delivered
649,2076,2024-11-14,Cash on Delivery,Success,15712.5,1377.5,Delivered
650,2197,2024-11-14,Cash on Delivery,Success,45232.0,11308.0,Delivered
651,2383,2024-11-14,Cash on Delivery,Success,50902.0,6348.0,Delivered
652,10,2024-11-15,Cash on Delivery,Success,332.5,17.5,Cancelled
653,41,2024-11-15,Easypaisa,Failed,5320.0,0.0,Cancelled
654,43,2024-11-15,Cash on Delivery,Success,20358.5,1151.5,Delivered
655,620,2024-11-15,Easypaisa,Success,11140.0,0.0,Delivered
656,873,2024-11-15,Easypaisa,Success,2440.0,0.0,Delivered
657,1108,2024-11-15,Cash on Delivery,Success,13910.0,0.0,Cancelled
658,1305,2024-11-15,Cash on Delivery,Success,32787.5,1532.5,Delivered
659,1492,2024-11-15,Cash on Delivery,Success,19770.0,0.0,Returned
660,1935,2024-11-15,Cash on Delivery,Success,1445.0,255.0,Delivered
661,2003,2024-11-15,JazzCash,Success,1768.0,312.0,Delivered
662,2429,2024-11-15,JazzCash,Success,54306.0,6034.0,Delivered
663,2430,2024-11-15,Cash on Delivery,Success,62152.0,788.0,Delivered
664,2443,2024-11-15,Easypaisa,Success,17223.0,1947.0,Delivered
665,292,2024-11-16,JazzCash,Success,7260.0,0.0,Delivered
666,708,2024-11-16,Cash on Delivery,Success,3050.0,0.0,Delivered
667,1926,2024-11-16,Cash on Delivery,Success,27280.0,0.0,Delivered
668,2452,2024-11-16,Credit/Debit Card,Success,1749.5,400.5,Delivered
669,56,2024-11-17,JazzCash,Success,37541.5,2008.5,Delivered
670,163,2024-11-17,Cash on Delivery,Success,16105.0,135.0,Delivered
671,874,2024-11-17,Cash on Delivery,Success,11092.5,1957.5,Returned
672,1218,2024-11-17,Cash on Delivery,Success,115940.0,0.0,Delivered
673,542,2024-11-18,Credit/Debit Card,Success,43370.0,0.0,Delivered
674,1313,2024-11-18,Cash on Delivery,Success,110057.5,5792.5,Delivered
675,2499,2024-11-18,Cash on Delivery,Success,590.0,0.0,Delivered
676,10,2024-11-20,JazzCash,Success,5707.0,633.0,Delivered
677,136,2024-11-20,Cash on Delivery,Success,118378.0,632.0,Delivered
678,209,2024-11-20,Easypaisa,Success,2690.0,0.0,Delivered
679,1573,2024-11-20,JazzCash,Success,6966.0,1704.0,Delivered
680,2294,2024-11-20,Cash on Delivery,Success,275316.5,13.5,Delivered
681,1170,2024-11-21,Credit/Debit Card,Success,5789.5,290.5,Delivered
682,1522,2024-11-21,Cash on Delivery,Success,12958.0,682.0,Delivered
683,675,2024-11-22,Cash on Delivery,Success,78755.0,13675.0,Delivered
684,793,2024-11-22,Cash on Delivery,Success,1680.0,0.0,Delivered
685,2290,2024-11-22,Easypaisa,Success,43918.5,2311.5,Delivered
686,136,2024-11-23,Cash on Delivery,Success,55379.5,6090.5,Delivered
