order_item_id,order_id,product_id,quantity,unit_price,discount_rate,net_amount,item_cost,net_profit
479,309,24,1,2530,0.15,2150.5,1950.0,200.5
480,310,7,1,30170,0.0,30170.0,23470.0,6700.0
481,311,16,1,12250,0.0,12250.0,9490.0,2760.0
482,312,22,2,2420,0.05,4598.0,3320.0,1278.0
483,312,38,1,1700,0.1,1530.0,1130.0,400.0
484,312,39,1,600,0.05,570.0,480.0,90.0
485,313,26,1,5570,0.0,5570.0,4560.0,1010.0
486,314,42,1,270,0.0,270.0,210.0,60.0
487,315,37,1,590,0.0,590.0,490.0,100.0
488,316,15,1,39400,0.1,35460.0,30030.0,5430.0
489,316,29,3,1560,0.0,4680.0,3120.0,1560.0
490,316,33,1,13050,0.1,11745.0,9860.0,1885.0
491,317,42,1,270,0.0,270.0,210.0,60.0
492,318,33,1,13050,0.15,11092.5,9860.0,1232.5
493,319,16,1,12250,0.0,12250.0,9490.0,2760.0
494,320,40,1,350,0.2,280.0,240.0,40.0
495,321,5,2,28150,0.1,50670.0,45560.0,5110.0
496,322,21,1,115850,0.1,104265.0,90810.0,13455.0
497,323,36,2,2070,0.05,3933.0,3360.0,573.0
498,323,14,1,71610,0.1,64449.0,48650.0,15799.0
499,323,13,1,58360,0.0,58360.0,42390.0,15970.0
500,324,24,1,2530,0.05,2403.5,1950.0,453.5
501,324,25,1,3460,0.05,3287.0,2890.0,397.0
502,325,17,1,3160,0.0,3160.0,2330.0,830.0
503,325,4,1,25790,0.0,25790.0,18680.0,7110.0
504,326,38,1,1700,0.05,1615.0,1130.0,485.0
505,326,42,1,270,0.2,216.0,210.0,6.0
506,326,12,1,2440,0.1,2196.0,1830.0,366.0
507,326,7,1,30170,0.05,28661.5,23470.0,5191.5
508,327,16,1,12250,0.0,12250.0,9490.0,2760.0
509,328,9,1,790,0.0,790.0,620.0,170.0
510,329,9,1,790,0.0,790.0,620.0,170.0
511,329,15,1,39400,0.0,39400.0,30030.0,9370.0
512,329,24,1,2530,0.2,2024.0,1950.0,74.0
513,329,39,1,600,0.0,600.0,480.0,120.0
514,330,36,2,2070,0.0,4140.0,3360.0,780.0
515,330,25,1,3460,0.05,3287.0,2890.0,397.0
516,331,3,1,31300,0.0,31300.0,26070.0,5230.0
517,332,40,1,350,0.0,350.0,240.0,110.0
518,333,22,1,2420,0.05,2299.0,1660.0,639.0
519,333,26,1,5570,0.0,5570.0,4560.0,1010.0
520,334,37,1,590,0.05,560.5,490.0,70.5
521,334,24,1,2530,0.1,2277.0,1950.0,327.0
522,335,6,1,56540,0.0,56540.0,46470.0,10070.0
523,336,28,1,1680,0.0,1680.0,1350.0,330.0
524,337,41,1,1350,0.0,1350.0,900.0,450.0
525,338,24,1,2530,0.15,2150.5,1950.0,200.5
526,338,23,3,2690,0.0,8070.0,5370.0,2700.0
527,339,25,1,3460,0.0,3460.0,2890.0,570.0
528,340,30,1,1520,0.1,1368.0,1200.0,168.0
529,341,1,1,30310,0.0,30310.0,23130.0,7180.0
530,342,15,1,39400,0.15,33490.0,30030.0,3460.0
531,343,39,2,600,0.1,1080.0,960.0,120.0
532,344,37,1,590,0.15,501.5,490.0,11.5
533,345,30,1,1520,0.0,1520.0,1200.0,320.0
534,346,24,2,2530,0.0,5060.0,3900.0,1160.0
535,346,26,1,5570,0.15,4734.5,4560.0,174.5
536,347,26,1,5570,0.0,5570.0,4560.0,1010.0
537,347,1,1,30310,0.15,25763.5,23130.0,2633.5
538,347,41,1,1350,0.05,1282.5,900.0,382.5
539,348,19,1,84090,0.15,71476.5,69780.0,1696.5
540,348,8,1,43370,0.05,41201.5,31940.0,9261.5
541,349,33,1,13050,0.1,11745.0,9860.0,1885.0
542,350,17,1,3160,0.0,3160.0,2330.0,830.0
543,351,25,1,3460,0.0,3460.0,2890.0,570.0
544,351,38,1,1700,0.0,1700.0,1130.0,570.0
545,351,31,1,13640,0.0,13640.0,11440.0,2200.0
546,351,22,1,2420,0.1,2178.0,1660.0,518.0
547,352,4,1,25790,0.0,25790.0,18680.0,7110.0
548,353,7,1,30170,0.1,27153.0,23470.0,3683.0
549,353,6,1,56540,0.1,50886.0,46470.0,4416.0
550,354,35,1,1130,0.05,1073.5,880.0,193.5
551,354,23,1,2690,0.0,2690.0,1790.0,900.0
552,355,42,1,270,0.1,243.0,210.0,33.0
553,356,42,1,270,0.0,270.0,210.0,60.0
554,357,5,2,28150,0.2,45040.0,45560.0,-520.0
555,358,23,1,2690,0.15,2286.5,1790.0,496.5
556,359,34,1,2080,0.05,1976.0,1500.0,476.0
557,360,12,1,2440,0.0,2440.0,1830.0,610.0
558,361,13,1,58360,0.0,58360.0,42390.0,15970.0
559,362,32,1,14930,0.0,14930.0,10030.0,4900.0
560,362,1,1,30310,0.0,30310.0,23130.0,7180.0
561,362,4,3,25790,0.0,77370.0,56040.0,21330.0
562,363,17,1,3160,0.0,3160.0,2330.0,830.0
563,364,6,1,56540,0.05,53713.0,46470.0,7243.0
564,365,33,1,13050,0.0,13050.0,9860.0,3190.0
565,366,24,1,2530,0.0,2530.0,1950.0,580.0
566,366,15,1,39400,0.1,35460.0,30030.0,5430.0
567,366,31,1,13640,0.0,13640.0,11440.0,2200.0
568,367,6,1,56540,0.05,53713.0,46470.0,7243.0
569,367,11,1,1350,0.05,1282.5,990.0,292.5
570,368,39,2,600,0.1,1080.0,960.0,120.0
571,369,15,1,39400,0.1,35460.0,30030.0,5430.0
572,369,39,1,600,0.0,600.0,480.0,120.0
573,369,14,1,71610,0.0,71610.0,48650.0,22960.0
574,370,41,1,1350,0.1,1215.0,900.0,315.0
575,371,32,1,14930,0.0,14930.0,10030.0,4900.0
576,372,15,1,39400,0.15,33490.0,30030.0,3460.0
577,372,34,2,2080,0.0,4160.0,3000.0,1160.0
578,373,29,2,1560,0.0,3120.0,2080.0,1040.0
579,373,9,1,790,0.05,750.5,620.0,130.5
580,374,1,1,30310,0.0,30310.0,23130.0,7180.0
581,375,33,1,13050,0.0,13050.0,9860.0,3190.0
582,375,18,1,4080,0.15,3468.0,2830.0,638.0
583,375,22,1,2420,0.0,2420.0,1660.0,760.0
584,375,39,1,600,0.2,480.0,480.0,0.0
585,376,11,1,1350,0.1,1215.0,990.0,225.0
586,377,18,1,4080,0.1,3672.0,2830.0,842.0
587,378,2,1,42320,0.0,42320.0,29130.0,13190.0
588,378,7,1,30170,0.0,30170.0,23470.0,6700.0
589,379,13,1,58360,0.15,49606.0,42390.0,7216.0
590,380,37,1,590,0.05,560.5,490.0,70.5
591,380,20,1,110370,0.0,110370.0,88720.0,21650.0
592,381,7,1,30170,0.0,30170.0,23470.0,6700.0
593,381,17,1,3160,0.0,3160.0,2330.0,830.0
594,382,19,1,84090,0.0,84090.0,69780.0,14310.0
595,383,16,1,12250,0.0,12250.0,9490.0,2760.0
596,383,29,1,1560,0.0,1560.0,1040.0,520.0
597,384,13,1,58360,0.15,49606.0,42390.0,7216.0
598,385,23,1,2690,0.1,2421.0,1790.0,631.0
599,386,39,1,600,0.05,570.0,480.0,90.0
600,387,24,1,2530,0.0,2530.0,1950.0,580.0
601,388,8,1,43370,0.2,34696.0,31940.0,2756.0
602,388,37,1,590,0.05,560.5,490.0,70.5
603,388,30,1,1520,0.0,1520.0,1200.0,320.0
604,388,5,1,28150,0.0,28150.0,22780.0,5370.0
605,389,34,2,2080,0.05,3952.0,3000.0,952.0
606,389,32,1,14930,0.1,13437.0,10030.0,3407.0
607,390,13,1,58360,0.05,55442.0,42390.0,13052.0
608,390,16,1,12250,0.0,12250.0,9490.0,2760.0
609,391,40,3,350,0.0,1050.0,720.0,330.0
610,391,16,1,12250,0.2,9800.0,9490.0,310.0
611,392,40,1,350,0.0,350.0,240.0,110.0
612,393,13,1,58360,0.0,58360.0,42390.0,15970.0
613,393,33,1,13050,0.1,11745.0,9860.0,1885.0
614,393,5,1,28150,0.0,28150.0,22780.0,5370.0
615,393,1,1,30310,0.15,25763.5,23130.0,2633.5
616,394,9,1,790,0.15,671.5,620.0,51.5
617,395,35,1,1130,0.1,1017.0,880.0,137.0
618,396,26,1,5570,0.15,4734.5,4560.0,174.5
619,397,14,1,71610,0.15,60868.5,48650.0,12218.5
620,397,7,1,30170,0.0,30170.0,23470.0,6700.0
621,398,13,1,58360,0.05,55442.0,42390.0,13052.0
622,399,25,2,3460,0.0,6920.0,5780.0,1140.0
623,400,38,1,1700,0.15,1445.0,1130.0,315.0
624,400,3,1,31300,0.05,29735.0,26070.0,3665.0
625,401,27,2,3180,0.1,5724.0,5320.0,404.0
626,402,16,1,12250,0.05,11637.5,9490.0,2147.5
627,402,34,1,2080,0.1,1872.0,1500.0,372.0
628,403,31,2,13640,0.1,24552.0,22880.0,1672.0
629,403,10,2,2660,0.0,5320.0,4000.0,1320.0
630,403,17,1,3160,0.0,3160.0,2330.0,830.0
631,404,1,1,30310,0.0,30310.0,23130.0,7180.0
632,405,27,1,3180,0.0,3180.0,2660.0,520.0
633,406,34,1,2080,0.0,2080.0,1500.0,580.0
634,406,1,1,30310,0.0,30310.0,23130.0,7180.0
635,406,25,2,3460,0.2,5536.0,5780.0,-244.0
636,407,2,1,42320,0.05,40204.0,29130.0,11074.0
637,407,15,1,39400,0.05,37430.0,30030.0,7400.0
638,408,26,1,5570,0.05,5291.5,4560.0,731.5
639,408,20,1,110370,0.1,99333.0,88720.0,10613.0
640,408,42,1,270,0.0,270.0,210.0,60.0
641,408,27,1,3180,0.0,3180.0,2660.0,520.0
642,409,29,1,1560,0.0,1560.0,1040.0,520.0
643,409,27,1,3180,0.15,2703.0,2660.0,43.0
644,409,30,1,1520,0.05,1444.0,1200.0,244.0
645,409,10,1,2660,0.1,2394.0,2000.0,394.0
646,410,33,1,13050,0.0,13050.0,9860.0,3190.0
647,410,21,3,115850,0.0,347550.0,272430.0,75120.0
648,410,20,1,110370,0.1,99333.0,88720.0,10613.0
649,411,42,1,270,0.1,243.0,210.0,33.0
650,411,13,2,58360,0.05,110884.0,84780.0,26104.0
651,411,24,2,2530,0.05,4807.0,3900.0,907.0
652,412,29,1,1560,0.15,1326.0,1040.0,286.0
653,413,33,2,13050,0.0,26100.0,19720.0,6380.0
654,414,27,1,3180,0.0,3180.0,2660.0,520.0
655,415,20,1,110370,0.0,110370.0,88720.0,21650.0
656,415,5,1,28150,0.0,28150.0,22780.0,5370.0
657,416,19,1,84090,0.15,71476.5,69780.0,1696.5
658,416,41,1,1350,0.05,1282.5,900.0,382.5
659,416,20,1,110370,0.1,99333.0,88720.0,10613.0
660,417,30,1,1520,0.0,1520.0,1200.0,320.0
661,417,1,1,30310,0.0,30310.0,23130.0,7180.0
662,418,28,2,1680,0.2,2688.0,2700.0,-12.0
663,418,13,2,58360,0.0,116720.0,84780.0,31940.0
664,418,2,3,42320,0.1,114264.0,87390.0,26874.0
665,419,27,1,3180,0.05,3021.0,2660.0,361.0
666,420,37,2,590,0.0,1180.0,980.0,200.0
667,420,27,1,3180,0.05,3021.0,2660.0,361.0
668,421,42,2,270,0.05,513.0,420.0,93.0
669,422,22,1,2420,0.0,2420.0,1660.0,760.0
670,423,3,1,31300,0.1,28170.0,26070.0,2100.0
671,423,10,1,2660,0.0,2660.0,2000.0,660.0
672,424,1,1,30310,0.05,28794.5,23130.0,5664.5
673,425,5,1,28150,0.0,28150.0,22780.0,5370.0
674,425,39,1,600,0.05,570.0,480.0,90.0
675,426,31,2,13640,0.0,27280.0,22880.0,4400.0
676,426,19,1,84090,0.0,84090.0,69780.0,14310.0
677,427,34,1,2080,0.1,1872.0,1500.0,372.0
678,428,1,1,30310,0.05,28794.5,23130.0,5664.5
679,428,10,1,2660,0.1,2394.0,2000.0,394.0
680,429,33,1,13050,0.1,11745.0,9860.0,1885.0
681,430,4,1,25790,0.0,25790.0,18680.0,7110.0
682,430,31,1,13640,0.0,13640.0,11440.0,2200.0
683,430,20,1,110370,0.1,99333.0,88720.0,10613.0
684,430,41,1,1350,0.0,1350.0,900.0,450.0
685,431,8,1,43370,0.1,39033.0,31940.0,7093.0
686,431,27,2,3180,0.05,6042.0,5320.0,722.0
687,432,10,2,2660,0.15,4522.0,4000.0,522.0
688,433,14,2,71610,0.0,143220.0,97300.0,45920.0
689,434,33,1,13050,0.0,13050.0,9860.0,3190.0
690,435,8,1,43370,0.0,43370.0,31940.0,11430.0
691,435,3,1,31300,0.15,26605.0,26070.0,535.0
692,436,20,1,110370,0.0,110370.0,88720.0,21650.0
693,436,25,1,3460,0.0,3460.0,2890.0,570.0
694,436,38,2,1700,0.05,3230.0,2260.0,970.0
695,436,17,2,3160,0.0,6320.0,4660.0,1660.0
696,437,38,1,1700,0.2,1360.0,1130.0,230.0
697,437,17,1,3160,0.0,3160.0,2330.0,830.0
698,438,12,1,2440,0.15,2074.0,1830.0,244.0
699,438,28,1,1680,0.0,1680.0,1350.0,330.0
700,439,9,1,790,0.1,711.0,620.0,91.0
701,440,32,2,14930,0.05,28367.0,20060.0,8307.0
702,441,36,1,2070,0.0,2070.0,1680.0,390.0
703,441,5,1,28150,0.0,28150.0,22780.0,5370.0
704,442,35,1,1130,0.1,1017.0,880.0,137.0
705,443,25,2,3460,0.1,6228.0,5780.0,448.0
706,443,42,1,270,0.05,256.5,210.0,46.5
707,444,35,1,1130,0.05,1073.5,880.0,193.5
708,445,33,1,13050,0.0,13050.0,9860.0,3190.0
709,445,18,1,4080,0.05,3876.0,2830.0,1046.0
710,445,7,1,30170,0.05,28661.5,23470.0,5191.5
711,446,2,1,42320,0.0,42320.0,29130.0,13190.0
712,446,28,1,1680,0.0,1680.0,1350.0,330.0
713,447,1,1,30310,0.0,30310.0,23130.0,7180.0
714,448,8,1,43370,0.0,43370.0,31940.0,11430.0
715,449,20,1,110370,0.05,104851.5,88720.0,16131.5
716,450,7,1,30170,0.0,30170.0,23470.0,6700.0
717,451,31,1,13640,0.0,13640.0,11440.0,2200.0
718,452,27,1,3180,0.15,2703.0,2660.0,43.0
719,453,8,1,43370,0.05,41201.5,31940.0,9261.5
720,454,31,2,13640,0.2,21824.0,22880.0,-1056.0
721,455,25,1,3460,0.0,3460.0,2890.0,570.0
722,455,32,1,14930,0.2,11944.0,10030.0,1914.0
723,455,12,1,2440,0.1,2196.0,1830.0,366.0
724,455,31,1,13640,0.1,12276.0,11440.0,836.0
725,456,12,1,2440,0.15,2074.0,1830.0,244.0
726,457,32,1,14930,0.1,13437.0,10030.0,3407.0
727,458,23,1,2690,0.1,2421.0,1790.0,631.0
728,458,32,1,14930,0.05,14183.5,10030.0,4153.5
729,459,24,1,2530,0.05,2403.5,1950.0,453.5
730,460,1,1,30310,0.05,28794.5,23130.0,5664.5
731,461,26,1,5570,0.0,5570.0,4560.0,1010.0
732,462,5,1,28150,0.05,26742.5,22780.0,3962.5
733,463,20,1,110370,0.05,104851.5,88720.0,16131.5
734,464,13,1,58360,0.0,58360.0,42390.0,15970.0
735,464,24,1,2530,0.15,2150.5,1950.0,200.5
736,464,14,1,71610,0.1,64449.0,48650.0,15799.0
737,465,2,1,42320,0.05,40204.0,29130.0,11074.0
738,466,25,1,3460,0.0,3460.0,2890.0,570.0
739,466,34,2,2080,0.0,4160.0,3000.0,1160.0
740,467,32,2,14930,0.15,25381.0,20060.0,5321.0
741,468,36,1,2070,0.05,1966.5,1680.0,286.5
742,468,14,3,71610,0.0,214830.0,145950.0,68880.0
743,468,41,1,1350,0.0,1350.0,900.0,450.0
744,469,8,1,43370,0.05,41201.5,31940.0,9261.5
745,470,25,1,3460,0.0,3460.0,2890.0,570.0
746,471,31,1,13640,0.0,13640.0,11440.0,2200.0
747,472,42,1,270,0.0,270.0,210.0,60.0
748,473,23,1,2690,0.0,2690.0,1790.0,900.0
749,474,24,1,2530,0.1,2277.0,1950.0,327.0
750,475,9,1,790,0.05,750.5,620.0,130.5
751,475,1,1,30310,0.05,28794.5,23130.0,5664.5
752,475,6,1,56540,0.0,56540.0,46470.0,10070.0
753,475,2,1,42320,0.15,35972.0,29130.0,6842.0
754,476,15,1,39400,0.1,35460.0,30030.0,5430.0
755,476,19,1,84090,0.0,84090.0,69780.0,14310.0
756,477,37,1,590,0.0,590.0,490.0,100.0
757,477,29,1,1560,0.15,1326.0,1040.0,286.0
758,478,27,1,3180,0.05,3021.0,2660.0,361.0
759,479,18,1,4080,0.0,4080.0,2830.0,1250.0
760,479,31,1,13640,0.05,12958.0,11440.0,1518.0
761,479,12,1,2440,0.15,2074.0,1830.0,244.0
762,480,10,1,2660,0.15,2261.0,2000.0,261.0
763,480,29,1,1560,0.1,1404.0,1040.0,364.0
764,480,14,1,71610,0.0,71610.0,48650.0,22960.0
765,480,6,1,56540,0.1,50886.0,46470.0,4416.0
766,481,3,1,31300,0.05,29735.0,26070.0,3665.0
767,482,13,1,58360,0.05,55442.0,42390.0,13052.0
768,482,19,1,84090,0.05,79885.5,69780.0,10105.5
769,483,37,1,590,0.0,590.0,490.0,100.0
770,483,30,3,1520,0.1,4104.0,3600.0,504.0
771,484,30,1,1520,0.2,1216.0,1200.0,16.0
772,485,20,1,110370,0.1,99333.0,88720.0,10613.0
773,485,28,1,1680,0.1,1512.0,1350.0,162.0
774,485,1,1,30310,0.2,24248.0,23130.0,1118.0
775,485,17,1,3160,0.15,2686.0,2330.0,356.0
776,486,12,1,2440,0.05,2318.0,1830.0,488.0
777,487,6,1,56540,0.1,50886.0,46470.0,4416.0
778,488,30,1,1520,0.0,1520.0,1200.0,320.0
779,489,40,2,350,0.0,700.0,480.0,220.0
780,489,13,1,58360,0.1,52524.0,42390.0,10134.0
781,490,1,1,30310,0.05,28794.5,23130.0,5664.5
782,490,9,1,790,0.0,790.0,620.0,170.0
783,491,19,1,84090,0.0,84090.0,69780.0,14310.0
784,491,42,1,270,0.1,243.0,210.0,33.0
785,492,40,1,350,0.0,350.0,240.0,110.0
786,493,20,1,110370,0.05,104851.5,88720.0,16131.5
787,493,37,1,590,0.05,560.5,490.0,70.5
788,493,35,1,1130,0.05,1073.5,880.0,193.5
789,494,23,2,2690,0.2,4304.0,3580.0,724.0
790,495,19,1,84090,0.05,79885.5,69780.0,10105.5
791,495,37,3,590,0.0,1770.0,1470.0,300.0
792,496,25,1,3460,0.05,3287.0,2890.0,397.0
793,497,19,1,84090,0.2,67272.0,69780.0,-2508.0
794,498,40,1,350,0.05,332.5,240.0,92.5
795,499,27,1,3180,0.05,3021.0,2660.0,361.0
796,500,28,1,1680,0.0,1680.0,1350.0,330.0
797,501,34,1,2080,0.05,1976.0,1500.0,476.0
798,502,6,2,56540,0.05,107426.0,92940.0,14486.0
799,503,13,1,58360,0.15,49606.0,42390.0,7216.0
800,504,41,1,1350,0.15,1147.5,900.0,247.5
801,505,9,2,790,0.1,1422.0,1240.0,182.0
802,505,22,1,2420,0.05,2299.0,1660.0,639.0
803,505,5,2,28150,0.0,56300.0,45560.0,10740.0
804,505,24,1,2530,0.2,2024.0,1950.0,74.0
805,506,42,1,270,0.05,256.5,210.0,46.5
806,507,16,2,12250,0.0,24500.0,18980.0,5520.0
807,508,11,1,1350,0.0,1350.0,990.0,360.0
808,508,3,1,31300,0.2,25040.0,26070.0,-1030.0
809,508,19,1,84090,0.0,84090.0,69780.0,14310.0
810,509,30,1,1520,0.1,1368.0,1200.0,168.0
811,509,31,1,13640,0.0,13640.0,11440.0,2200.0
812,510,20,1,110370,0.1,99333.0,88720.0,10613.0
813,510,18,2,4080,0.15,6936.0,5660.0,1276.0
814,510,7,1,30170,0.0,30170.0,23470.0,6700.0
815,510,28,1,1680,0.0,1680.0,1350.0,330.0
816,511,15,1,39400,0.15,33490.0,30030.0,3460.0
817,512,27,1,3180,0.1,2862.0,2660.0,202.0
818,512,20,1,110370,0.15,93814.5,88720.0,5094.5
819,512,6,1,56540,0.0,56540.0,46470.0,10070.0
820,513,34,1,2080,0.1,1872.0,1500.0,372.0
821,513,15,1,39400,0.0,39400.0,30030.0,9370.0
822,514,2,2,42320,0.05,80408.0,58260.0,22148.0
823,515,31,1,13640,0.0,13640.0,11440.0,2200.0
824,515,11,1,1350,0.15,1147.5,990.0,157.5
825,516,26,1,5570,0.1,5013.0,4560.0,453.0
826,516,16,1,12250,0.05,11637.5,9490.0,2147.5
827,517,17,2,3160,0.15,5372.0,4660.0,712.0
828,517,13,1,58360,0.1,52524.0,42390.0,10134.0
829,517,19,1,84090,0.05,79885.5,69780.0,10105.5
830,518,34,1,2080,0.0,2080.0,1500.0,580.0
831,518,5,1,28150,0.0,28150.0,22780.0,5370.0
832,518,38,1,1700,0.0,1700.0,1130.0,570.0
833,519,32,1,14930,0.1,13437.0,10030.0,3407.0
834,520,29,1,1560,0.0,1560.0,1040.0,520.0
835,521,3,1,31300,0.05,29735.0,26070.0,3665.0
836,522,35,1,1130,0.05,1073.5,880.0,193.5
837,523,11,2,1350,0.1,2430.0,1980.0,450.0
838,523,35,1,1130,0.0,1130.0,880.0,250.0
839,523,42,1,270,0.15,229.5,210.0,19.5
840,524,42,2,270,0.15,459.0,420.0,39.0
841,524,11,1,1350,0.0,1350.0,990.0,360.0
842,525,29,1,1560,0.0,1560.0,1040.0,520.0
843,526,32,1,14930,0.2,11944.0,10030.0,1914.0
844,526,41,1,1350,0.05,1282.5,900.0,382.5
845,527,4,2,25790,0.2,41264.0,37360.0,3904.0
846,527,16,1,12250,0.1,11025.0,9490.0,1535.0
847,528,4,1,25790,0.2,20632.0,18680.0,1952.0
848,529,34,1,2080,0.05,1976.0,1500.0,476.0
849,530,41,1,1350,0.05,1282.5,900.0,382.5
850,531,33,2,13050,0.15,22185.0,19720.0,2465.0
851,532,19,1,84090,0.05,79885.5,69780.0,10105.5
852,532,1,1,30310,0.0,30310.0,23130.0,7180.0
853,533,12,1,2440,0.0,2440.0,1830.0,610.0
854,534,9,1,790,0.05,750.5,620.0,130.5
855,535,10,2,2660,0.1,4788.0,4000.0,788.0
856,536,20,1,110370,0.0,110370.0,88720.0,21650.0
857,536,18,3,4080,0.1,11016.0,8490.0,2526.0
858,536,41,1,1350,0.0,1350.0,900.0,450.0
859,537,36,1,2070,0.0,2070.0,1680.0,390.0
860,537,28,1,1680,0.0,1680.0,1350.0,330.0
861,538,31,1,13640,0.1,12276.0,11440.0,836.0
862,538,4,1,25790,0.15,21921.5,18680.0,3241.5
863,538,28,1,1680,0.0,1680.0,1350.0,330.0
864,538,6,1,56540,0.0,56540.0,46470.0,10070.0
865,539,34,1,2080,0.0,2080.0,1500.0,580.0
866,539,3,1,31300,0.05,29735.0,26070.0,3665.0
867,540,31,1,13640,0.0,13640.0,11440.0,2200.0
868,541,2,2,42320,0.1,76176.0,58260.0,17916.0
869,542,26,1,5570,0.15,4734.5,4560.0,174.5
870,543,31,1,13640,0.0,13640.0,11440.0,2200.0
871,543,11,1,1350,0.0,1350.0,990.0,360.0
872,544,38,2,1700,0.1,3060.0,2260.0,800.0
873,545,27,1,3180,0.1,2862.0,2660.0,202.0
874,546,10,1,2660,0.15,2261.0,2000.0,261.0
875,547,12,1,2440,0.0,2440.0,1830.0,610.0
876,547,5,1,28150,0.0,28150.0,22780.0,5370.0
877,547,20,1,110370,0.0,110370.0,88720.0,21650.0
878,548,40,1,350,0.0,350.0,240.0,110.0
879,549,27,1,3180,0.05,3021.0,2660.0,361.0
880,550,20,1,110370,0.1,99333.0,88720.0,10613.0
881,551,23,1,2690,0.05,2555.5,1790.0,765.5
882,552,6,1,56540,0.0,56540.0,46470.0,10070.0
883,553,27,1,3180,0.0,3180.0,2660.0,520.0
884,554,3,1,31300,0.15,26605.0,26070.0,535.0
885,555,41,3,1350,0.0,4050.0,2700.0,1350.0
886,555,18,1,4080,0.2,3264.0,2830.0,434.0
887,555,12,1,2440,0.0,2440.0,1830.0,610.0
888,556,18,1,4080,0.0,4080.0,2830.0,1250.0
889,557,2,2,42320,0.15,71944.0,58260.0,13684.0
890,557,19,1,84090,0.15,71476.5,69780.0,1696.5
891,557,39,1,600,0.15,510.0,480.0,30.0
892,558,12,1,2440,0.2,1952.0,1830.0,122.0
893,559,23,1,2690,0.1,2421.0,1790.0,631.0
894,560,25,2,3460,0.05,6574.0,5780.0,794.0
895,561,20,1,110370,0.0,110370.0,88720.0,21650.0
896,561,2,1,42320,0.0,42320.0,29130.0,13190.0
897,562,19,1,84090,0.1,75681.0,69780.0,5901.0
898,563,40,1,350,0.0,350.0,240.0,110.0
899,564,11,2,1350,0.05,2565.0,1980.0,585.0
900,565,17,1,3160,0.1,2844.0,2330.0,514.0
901,566,40,1,350,0.0,350.0,240.0,110.0
902,566,11,1,1350,0.0,1350.0,990.0,360.0
903,566,14,1,71610,0.0,71610.0,48650.0,22960.0
904,567,37,1,590,0.0,590.0,490.0,100.0
905,568,30,1,1520,0.2,1216.0,1200.0,16.0
906,569,15,1,39400,0.0,39400.0,30030.0,9370.0
907,570,33,1,13050,0.0,13050.0,9860.0,3190.0
908,571,14,1,71610,0.0,71610.0,48650.0,22960.0
909,571,7,1,30170,0.15,25644.5,23470.0,2174.5
910,571,15,1,39400,0.05,37430.0,30030.0,7400.0
911,572,25,2,3460,0.1,6228.0,5780.0,448.0
912,573,13,1,58360,0.1,52524.0,42390.0,10134.0
913,573,28,1,1680,0.0,1680.0,1350.0,330.0
914,574,25,1,3460,0.05,3287.0,2890.0,397.0
915,575,39,1,600,0.0,600.0,480.0,120.0
916,576,11,1,1350,0.1,1215.0,990.0,225.0
917,576,20,1,110370,0.15,93814.5,88720.0,5094.5
918,576,14,1,71610,0.05,68029.5,48650.0,19379.5
919,577,29,1,1560,0.2,1248.0,1040.0,208.0
920,577,5,1,28150,0.0,28150.0,22780.0,5370.0
921,577,23,1,2690,0.0,2690.0,1790.0,900.0
922,578,31,1,13640,0.0,13640.0,11440.0,2200.0
923,579,12,1,2440,0.05,2318.0,1830.0,488.0
924,580,5,1,28150,0.0,28150.0,22780.0,5370.0
925,581,12,3,2440,0.0,7320.0,5490.0,1830.0
926,582,31,1,13640,0.0,13640.0,11440.0,2200.0
927,582,12,1,2440,0.0,2440.0,1830.0,610.0
928,583,14,1,71610,0.0,71610.0,48650.0,22960.0
929,584,42,1,270,0.0,270.0,210.0,60.0
930,585,22,1,2420,0.0,2420.0,1660.0,760.0
931,585,4,1,25790,0.0,25790.0,18680.0,7110.0
932,585,12,1,2440,0.0,2440.0,1830.0,610.0
933,586,34,1,2080,0.0,2080.0,1500.0,580.0
934,587,10,1,2660,0.0,2660.0,2000.0,660.0
935,588,9,1,790,0.1,711.0,620.0,91.0
936,588,32,1,14930,0.0,14930.0,10030.0,4900.0
937,588,23,1,2690,0.2,2152.0,1790.0,362.0
938,588,34,1,2080,0.0,2080.0,1500.0,580.0
939,589,28,1,1680,0.05,1596.0,1350.0,246.0
940,590,40,1,350,0.0,350.0,240.0,110.0
941,590,37,1,590,0.0,590.0,490.0,100.0
942,590,27,1,3180,0.0,3180.0,2660.0,520.0
943,591,4,1,25790,0.1,23211.0,18680.0,4531.0
944,591,13,1,58360,0.0,58360.0,42390.0,15970.0
945,592,4,1,25790,0.0,25790.0,18680.0,7110.0
946,592,19,1,84090,0.0,84090.0,69780.0,14310.0
947,593,38,1,1700,0.0,1700.0,1130.0,570.0
948,594,30,1,1520,0.0,1520.0,1200.0,320.0
949,595,18,1,4080,0.0,4080.0,2830.0,1250.0
950,595,5,1,28150,0.1,25335.0,22780.0,2555.0
951,595,28,1,1680,0.0,1680.0,1350.0,330.0
952,596,2,1,42320,0.0,42320.0,29130.0,13190.0
953,596,13,1,58360,0.05,55442.0,42390.0,13052.0
954,596,32,1,14930,0.15,12690.5,10030.0,2660.5
955,597,11,1,1350,0.0,1350.0,990.0,360.0
956,598,10,1,2660,0.05,2527.0,2000.0,527.0
957,598,28,1,1680,0.0,1680.0,1350.0,330.0
