delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating
294,303,Daraz Express (DEX),2024-08-29 00:00:00,2024-08-30 00:00:00,On Time,150,4
295,304,Daraz Express (DEX),2024-08-29 00:00:00,2024-08-30 00:00:00,On Time,150,4
296,305,TCS,2024-08-30 00:00:00,2024-08-31 00:00:00,Returned to Sender,150,3
297,306,TCS,2024-08-29 00:00:00,2024-09-01 00:00:00,On Time,150,4
298,307,Daraz Express (DEX),2024-08-29 00:00:00,2024-08-30 00:00:00,Returned to Sender,150,1
299,308,Daraz Express (DEX),2024-09-01 00:00:00,2024-09-03 00:00:00,On Time,150,5
300,309,Daraz Express (DEX),2024-09-05 00:00:00,2024-09-06 00:00:00,On Time,150,4
301,310,Daraz Express (DEX),2024-09-03 00:00:00,2024-09-06 00:00:00,On Time,150,4
302,311,Leopard Courier,2024-09-06 00:00:00,2024-09-11 00:00:00,Delayed,150,2
303,312,TCS,2024-09-05 00:00:00,2024-09-09 00:00:00,Returned to Sender,150,1
304,313,TCS,2024-09-05 00:00:00,2024-09-09 00:00:00,On Time,250,4
305,314,Daraz Express (DEX),2024-09-06 00:00:00,2024-09-07 00:00:00,On Time,150,5
306,315,Leopard Courier,2024-09-06 00:00:00,2024-09-09 00:00:00,On Time,150,5
307,316,Leopard Courier,2024-09-07 00:00:00,2024-09-09 00:00:00,On Time,150,5
308,317,Daraz Express (DEX),2024-09-08 00:00:00,2024-09-09 00:00:00,On Time,150,5
309,318,Daraz Express (DEX),2024-09-10 00:00:00,2024-09-12 00:00:00,On Time,150,4
310,319,TCS,2024-09-11 00:00:00,2024-09-12 00:00:00,On Time,150,4
311,320,TCS,2024-09-10 00:00:00,2024-09-16 00:00:00,On Time,250,4
312,321,Daraz Express (DEX),2024-09-11 00:00:00,2024-09-13 00:00:00,On Time,150,4
313,322,Daraz Express (DEX),2024-09-11 00:00:00,2024-09-12 00:00:00,On Time,150,4
314,323,TCS,2024-09-10 00:00:00,2024-09-13 00:00:00,On Time,150,4
315,324,Daraz Express (DEX),2024-09-13 00:00:00,2024-09-14 00:00:00,On Time,150,4
316,325,Daraz Express (DEX),2024-09-14 00:00:00,2024-09-15 00:00:00,On Time,150,4
317,326,Leopard Courier,2024-09-15 00:00:00,2024-09-17 00:00:00,On Time,150,4
318,327,Daraz Express (DEX),2024-09-13 00:00:00,2024-09-15 00:00:00,On Time,150,4
319,328,Daraz Express (DEX),2024-09-14 00:00:00,2024-09-15 00:00:00,Returned to Sender,150,1
320,329,TCS,2024-09-14 00:00:00,2024-09-18 00:00:00,On Time,150,4
321,330,TCS,2024-09-14 00:00:00,2024-09-16 00:00:00,Returned to Sender,150,1
322,332,Daraz Express (DEX),2024-09-17 00:00:00,2024-09-20 00:00:00,Returned to Sender,150,1
323,333,Daraz Express (DEX),2024-09-16 00:00:00,2024-09-17 00:00:00,On Time,150,4
324,334,Daraz Express (DEX),2024-09-16 00:00:00,2024-09-17 00:00:00,On Time,150,4
325,335,Daraz Express (DEX),2024-09-17 00:00:00,2024-09-18 00:00:00,On Time,150,5
326,336,Daraz Express (DEX),2024-09-18 00:00:00,2024-09-21 00:00:00,On Time,150,3
327,337,TCS,2024-09-18 00:00:00,2024-09-23 00:00:00,On Time,250,5
328,338,Daraz Express (DEX),2024-09-20 00:00:00,2024-09-21 00:00:00,On Time,150,4
329,339,TCS,2024-09-19 00:00:00,2024-09-20 00:00:00,On Time,150,4
330,340,TCS,2024-09-22 00:00:00,2024-09-24 00:00:00,On Time,150,4
331,341,Daraz Express (DEX),2024-09-20 00:00:00,2024-09-21 00:00:00,On Time,150,5
332,342,Daraz Express (DEX),2024-09-23 00:00:00,2024-09-27 00:00:00,On Time,250,4
333,343,Daraz Express (DEX),2024-09-21 00:00:00,2024-09-22 00:00:00,On Time,150,4
334,344,Daraz Express (DEX),2024-09-23 00:00:00,2024-09-24 00:00:00,On Time,150,5
335,345,Daraz Express (DEX),2024-09-24 00:00:00,2024-09-27 00:00:00,On Time,150,4
336,346,Daraz Express (DEX),2024-09-24 00:00:00,2024-09-27 00:00:00,On Time,150,4
337,347,Daraz Express (DEX),2024-09-24 00:00:00,2024-09-25 00:00:00,Returned to Sender,150,1
338,348,Daraz Express (DEX),2024-09-25 00:00:00,2024-09-27 00:00:00,Returned to Sender,150,1
339,349,Leopard Courier,2024-09-27 00:00:00,2024-09-29 00:00:00,Returned to Sender,150,1
340,350,Daraz Express (DEX),2024-09-28 00:00:00,2024-10-01 00:00:00,On Time,150,4
341,351,Daraz Express (DEX),2024-09-27 00:00:00,2024-09-28 00:00:00,On Time,150,4
342,352,TCS,2024-09-28 00:00:00,2024-09-29 00:00:00,On Time,150,5
343,353,TCS,2024-09-28 00:00:00,2024-10-02 00:00:00,On Time,150,5
344,354,Daraz Express (DEX),2024-09-26 00:00:00,2024-09-27 00:00:00,Returned to Sender,150,1
345,355,TCS,2024-09-27 00:00:00,2024-09-29 00:00:00,On Time,150,5
346,356,Leopard Courier,2024-09-28 00:00:00,2024-09-30 00:00:00,On Time,150,4
347,357,TCS,2024-09-30 00:00:00,2024-10-03 00:00:00,On Time,150,5
348,358,Daraz Express (DEX),2024-09-28 00:00:00,2024-09-29 00:00:00,On Time,150,5
349,359,TCS,2024-09-29 00:00:00,,On Time,150,5
350,360,Daraz Express (DEX),2024-09-30 00:00:00,2024-10-02 00:00:00,On Time,150,4
351,361,Leopard Courier,2024-09-30 00:00:00,2024-10-02 00:00:00,On Time,150,5
352,362,Daraz Express (DEX),2024-09-30 00:00:00,2024-10-03 00:00:00,On Time,150,4
353,363,Daraz Express (DEX),2024-09-30 00:00:00,2024-10-06 00:00:00,Returned to Sender,250,1
354,364,Daraz Express (DEX),2024-10-02 00:00:00,2024-10-03 00:00:00,On Time,150,3
355,365,Leopard Courier,2024-10-01 00:00:00,2024-10-03 00:00:00,On Time,150,4
356,366,Leopard Courier,2024-09-30 00:00:00,2024-10-04 00:00:00,On Time,150,4
357,367,Daraz Express (DEX),2024-10-02 00:00:00,2024-10-03 00:00:00,On Time,150,5
358,368,TCS,2024-10-03 00:00:00,2024-10-07 00:00:00,On Time,150,4
359,369,Daraz Express (DEX),2024-10-02 00:00:00,2024-10-03 00:00:00,On Time,150,4
360,370,TCS,2024-10-03 00:00:00,2024-10-06 00:00:00,On Time,150,3
361,371,Daraz Express (DEX),2024-10-01 00:00:00,2024-10-03 00:00:00,On Time,150,4
362,372,TCS,2024-10-03 00:00:00,2024-10-05 00:00:00,On Time,150,4
363,373,Leopard Courier,2024-10-02 00:00:00,2024-10-11 00:00:00,Delayed,250,1
364,374,Daraz Express (DEX),2024-10-02 00:00:00,2024-10-05 00:00:00,On Time,150,5
365,375,TCS,2024-10-02 00:00:00,2024-10-06 00:00:00,On Time,150,3
366,376,Daraz Express (DEX),2024-10-03 00:00:00,2024-10-06 00:00:00,Returned to Sender,150,2
367,377,Daraz Express (DEX),2024-10-05 00:00:00,2024-10-06 00:00:00,On Time,150,5
368,378,Daraz Express (DEX),2024-10-04 00:00:00,2024-10-07 00:00:00,On Time,150,4
369,379,Leopard Courier,2024-10-06 00:00:00,,Delayed,250,1
370,380,Leopard Courier,2024-10-06 00:00:00,2024-10-10 00:00:00,On Time,150,4
371,381,Leopard Courier,2024-10-06 00:00:00,2024-10-10 00:00:00,Returned to Sender,150,1
372,382,TCS,2024-10-05 00:00:00,2024-10-08 00:00:00,On Time,150,3
373,383,TCS,2024-10-05 00:00:00,,On Time,150,4
374,384,Daraz Express (DEX),2024-10-05 00:00:00,2024-10-06 00:00:00,Returned to Sender,150,1
375,385,Leopard Courier,2024-10-04 00:00:00,2024-10-06 00:00:00,Returned to Sender,150,1
376,386,Daraz Express (DEX),2024-10-05 00:00:00,2024-10-08 00:00:00,On Time,150,4
377,387,TCS,2024-10-07 00:00:00,2024-10-10 00:00:00,On Time,150,4
378,388,Leopard Courier,2024-10-07 00:00:00,2024-10-11 00:00:00,On Time,150,4
379,389,Daraz Express (DEX),2024-10-08 00:00:00,2024-10-10 00:00:00,Returned to Sender,150,1
380,390,Leopard Courier,2024-10-08 00:00:00,2024-10-11 00:00:00,Returned to Sender,150,2
381,391,Leopard Courier,2024-10-07 00:00:00,2024-10-09 00:00:00,On Time,150,4
382,392,Daraz Express (DEX),2024-10-06 00:00:00,2024-10-08 00:00:00,On Time,150,4
383,393,Leopard Courier,2024-10-08 00:00:00,2024-10-17 00:00:00,Delayed,250,1
384,394,Daraz Express (DEX),2024-10-09 00:00:00,2024-10-11 00:00:00,On Time,150,4
385,395,TCS,2024-10-08 00:00:00,2024-10-12 00:00:00,On Time,150,4
386,396,Daraz Express (DEX),2024-10-07 00:00:00,,On Time,150,4
387,397,TCS,2024-10-09 00:00:00,2024-10-11 00:00:00,On Time,150,4
388,398,Leopard Courier,2024-10-08 00:00:00,2024-10-16 00:00:00,Delayed,250,1
389,399,TCS,2024-10-08 00:00:00,2024-10-14 00:00:00,On Time,250,4
390,400,Daraz Express (DEX),2024-10-09 00:00:00,2024-10-12 00:00:00,On Time,150,4
391,401,Daraz Express (DEX),2024-10-09 00:00:00,2024-10-12 00:00:00,Returned to Sender,150,1
392,402,Daraz Express (DEX),2024-10-09 00:00:00,2024-10-12 00:00:00,On Time,150,4
393,403,Leopard Courier,2024-10-12 00:00:00,2024-10-17 00:00:00,Delayed,150,2
394,404,Daraz Express (DEX),2024-10-13 00:00:00,,On Time,150,4
395,405,Daraz Express (DEX),2024-10-11 00:00:00,2024-10-14 00:00:00,On Time,150,4
396,406,Daraz Express (DEX),2024-10-14 00:00:00,2024-10-15 00:00:00,On Time,150,4
397,407,TCS,2024-10-14 00:00:00,2024-10-16 00:00:00,On Time,150,5
398,408,TCS,2024-10-15 00:00:00,2024-10-22 00:00:00,On Time,250,5
399,409,Daraz Express (DEX),2024-10-13 00:00:00,2024-10-14 00:00:00,On Time,150,4
400,410,Daraz Express (DEX),2024-10-13 00:00:00,2024-10-14 00:00:00,On Time,150,4
401,411,TCS,2024-10-14 00:00:00,2024-10-15 00:00:00,On Time,150,4
402,412,TCS,2024-10-15 00:00:00,2024-10-16 00:00:00,On Time,150,4
403,413,Daraz Express (DEX),2024-10-16 00:00:00,2024-10-17 00:00:00,On Time,150,4
404,415,Daraz Express (DEX),2024-10-16 00:00:00,2024-10-17 00:00:00,On Time,150,4
405,416,Daraz Express (DEX),2024-10-18 00:00:00,2024-10-21 00:00:00,On Time,150,4
406,417,TCS,2024-10-18 00:00:00,2024-10-26 00:00:00,Delayed,250,4
407,418,TCS,2024-10-17 00:00:00,2024-10-20 00:00:00,On Time,150,4
408,419,Daraz Express (DEX),2024-10-16 00:00:00,2024-10-18 00:00:00,On Time,150,4
409,420,Daraz Express (DEX),2024-10-19 00:00:00,2024-10-20 00:00:00,On Time,150,4
410,421,TCS,2024-10-17 00:00:00,2024-10-19 00:00:00,On Time,150,4
411,422,Leopard Courier,2024-10-17 00:00:00,2024-10-22 00:00:00,Delayed,150,2
412,423,Daraz Express (DEX),2024-10-18 00:00:00,2024-10-20 00:00:00,On Time,150,5
413,424,Daraz Express (DEX),2024-10-21 00:00:00,2024-10-22 00:00:00,Returned to Sender,150,2
414,425,TCS,2024-10-21 00:00:00,2024-10-24 00:00:00,On Time,150,4
415,426,Leopard Courier,2024-10-21 00:00:00,2024-10-25 00:00:00,Returned to Sender,150,2
416,427,Daraz Express (DEX),2024-10-21 00:00:00,2024-10-22 00:00:00,On Time,150,4
417,428,Daraz Express (DEX),2024-10-21 00:00:00,2024-10-24 00:00:00,Returned to Sender,150,1
418,429,TCS,2024-10-22 00:00:00,2024-10-25 00:00:00,On Time,150,4
419,430,Daraz Express (DEX),2024-10-24 00:00:00,2024-10-27 00:00:00,On Time,150,5
420,431,Daraz Express (DEX),2024-10-22 00:00:00,2024-10-25 00:00:00,On Time,150,4
421,432,Leopard Courier,2024-10-25 00:00:00,2024-10-28 00:00:00,On Time,150,4
422,433,Daraz Express (DEX),2024-10-25 00:00:00,2024-10-26 00:00:00,On Time,150,4
423,434,Leopard Courier,2024-10-25 00:00:00,2024-11-02 00:00:00,Delayed,250,2
424,435,Leopard Courier,2024-10-25 00:00:00,2024-10-28 00:00:00,On Time,150,4
425,436,Daraz Express (DEX),2024-10-24 00:00:00,2024-10-26 00:00:00,On Time,150,4
426,437,Daraz Express (DEX),2024-10-25 00:00:00,2024-10-27 00:00:00,On Time,150,4
427,438,Daraz Express (DEX),2024-10-26 00:00:00,2024-10-28 00:00:00,On Time,150,5
428,439,Daraz Express (DEX),2024-10-26 00:00:00,2024-10-27 00:00:00,On Time,150,4
429,440,TCS,2024-10-26 00:00:00,2024-10-30 00:00:00,On Time,150,5
430,441,Daraz Express (DEX),2024-10-26 00:00:00,2024-10-28 00:00:00,On Time,150,3
431,442,Leopard Courier,2024-10-26 00:00:00,2024-10-31 00:00:00,Delayed,150,3
432,443,Daraz Express (DEX),2024-10-27 00:00:00,2024-10-28 00:00:00,On Time,150,4
433,444,Daraz Express (DEX),2024-10-27 00:00:00,2024-11-05 00:00:00,Delayed,250,2
434,445,Daraz Express (DEX),2024-10-28 00:00:00,2024-10-31 00:00:00,Returned to Sender,150,1
435,446,TCS,2024-10-30 00:00:00,2024-10-31 00:00:00,On Time,150,4
436,447,Daraz Express (DEX),2024-10-30 00:00:00,2024-11-01 00:00:00,On Time,150,4
437,448,Daraz Express (DEX),2024-10-30 00:00:00,2024-10-31 00:00:00,On Time,150,4
438,449,Daraz Express (DEX),2024-11-01 00:00:00,2024-11-02 00:00:00,On Time,150,5
439,450,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-03 00:00:00,On Time,150,4
440,451,Leopard Courier,2024-11-03 00:00:00,2024-11-06 00:00:00,On Time,150,4
441,452,Daraz Express (DEX),2024-11-03 00:00:00,2024-11-04 00:00:00,On Time,150,4
442,453,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-05 00:00:00,On Time,150,4
443,454,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-03 00:00:00,On Time,150,5
444,455,Daraz Express (DEX),2024-11-03 00:00:00,2024-11-04 00:00:00,Returned to Sender,150,2
445,456,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-04 00:00:00,On Time,150,4
446,457,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-04 00:00:00,On Time,150,5
447,458,TCS,2024-11-03 00:00:00,2024-11-05 00:00:00,Returned to Sender,150,2
448,459,Leopard Courier,2024-11-01 00:00:00,2024-11-04 00:00:00,On Time,150,5
449,460,Daraz Express (DEX),2024-11-01 00:00:00,2024-11-04 00:00:00,On Time,150,5
450,461,TCS,2024-11-01 00:00:00,2024-11-05 00:00:00,On Time,150,4
451,462,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-03 00:00:00,On Time,150,5
452,463,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-03 00:00:00,Returned to Sender,150,3
453,464,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-07 00:00:00,On Time,150,4
454,465,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-05 00:00:00,On Time,150,5
455,466,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-06 00:00:00,On Time,150,5
456,467,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-07 00:00:00,On Time,150,5
457,468,Leopard Courier,2024-11-02 00:00:00,2024-11-04 00:00:00,On Time,150,3
458,469,Leopard Courier,2024-11-02 00:00:00,2024-11-07 00:00:00,Returned to Sender,150,1
459,470,TCS,2024-11-02 00:00:00,2024-11-03 00:00:00,On Time,150,5
460,471,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-03 00:00:00,On Time,150,5
461,472,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-05 00:00:00,On Time,150,5
462,473,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-05 00:00:00,Returned to Sender,150,2
463,474,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-03 00:00:00,On Time,150,3
464,475,TCS,2024-11-02 00:00:00,2024-11-08 00:00:00,Returned to Sender,250,1
465,476,Daraz Express (DEX),2024-11-02 00:00:00,2024-11-05 00:00:00,On Time,150,4
466,477,TCS,2024-11-04 00:00:00,2024-11-05 00:00:00,Returned to Sender,150,3
467,478,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-05 00:00:00,On Time,150,3
468,479,Daraz Express (DEX),2024-11-03 00:00:00,2024-11-05 00:00:00,On Time,150,4
469,480,TCS,2024-11-04 00:00:00,2024-11-08 00:00:00,On Time,150,4
470,481,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,4
471,482,Daraz Express (DEX),2024-11-03 00:00:00,2024-11-04 00:00:00,Returned to Sender,150,1
472,483,Leopard Courier,2024-11-03 00:00:00,2024-11-07 00:00:00,On Time,150,4
473,484,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-07 00:00:00,On Time,150,5
474,485,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-08 00:00:00,On Time,150,3
475,486,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,5
476,487,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-05 00:00:00,On Time,150,4
477,488,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-08 00:00:00,On Time,150,4
478,489,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-08 00:00:00,On Time,150,4
479,490,TCS,2024-11-03 00:00:00,2024-11-07 00:00:00,On Time,150,5
480,491,TCS,2024-11-04 00:00:00,2024-11-08 00:00:00,On Time,150,4
481,492,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-06 00:00:00,On Time,150,4
482,493,TCS,2024-11-04 00:00:00,2024-11-08 00:00:00,On Time,250,5
483,495,Daraz Express (DEX),2024-11-04 00:00:00,2024-11-05 00:00:00,On Time,150,5
484,496,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-09 00:00:00,On Time,150,4
485,497,TCS,2024-11-05 00:00:00,2024-11-08 00:00:00,Returned to Sender,150,2
486,498,Leopard Courier,2024-11-04 00:00:00,2024-11-09 00:00:00,Delayed,150,2
487,499,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,4
488,500,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-07 00:00:00,On Time,150,5
489,501,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-08 00:00:00,On Time,150,3
490,502,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,5
491,504,Leopard Courier,2024-11-06 00:00:00,2024-11-11 00:00:00,Delayed,150,2
492,505,TCS,2024-11-05 00:00:00,2024-11-08 00:00:00,On Time,150,5
493,506,Leopard Courier,2024-11-04 00:00:00,2024-11-09 00:00:00,Delayed,150,4
494,507,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-07 00:00:00,Returned to Sender,150,1
495,508,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,4
496,509,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-09 00:00:00,On Time,150,4
497,510,Leopard Courier,2024-11-05 00:00:00,2024-11-07 00:00:00,On Time,150,3
498,511,TCS,2024-11-04 00:00:00,2024-11-06 00:00:00,On Time,150,5
499,512,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,4
500,513,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-07 00:00:00,On Time,150,4
501,514,TCS,2024-11-06 00:00:00,2024-11-10 00:00:00,On Time,150,4
502,515,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,4
503,516,Leopard Courier,2024-11-07 00:00:00,2024-11-10 00:00:00,Returned to Sender,150,2
504,517,TCS,2024-11-05 00:00:00,2024-11-07 00:00:00,On Time,150,4
505,518,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-07 00:00:00,On Time,150,4
506,519,TCS,2024-11-07 00:00:00,2024-11-11 00:00:00,On Time,150,4
507,520,TCS,2024-11-07 00:00:00,2024-11-14 00:00:00,On Time,250,5
508,521,Daraz Express (DEX),2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,4
509,522,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-10 00:00:00,Returned to Sender,150,2
510,523,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-10 00:00:00,On Time,150,3
511,524,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-09 00:00:00,On Time,150,4
512,525,TCS,2024-11-05 00:00:00,2024-11-06 00:00:00,On Time,150,5
513,526,Leopard Courier,2024-11-07 00:00:00,2024-11-10 00:00:00,On Time,150,4
514,527,Daraz Express (DEX),2024-11-08 00:00:00,2024-11-09 00:00:00,Returned to Sender,150,2
515,528,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-07 00:00:00,On Time,150,4
516,529,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-10 00:00:00,Returned to Sender,150,3
517,530,Daraz Express (DEX),2024-11-08 00:00:00,2024-11-09 00:00:00,On Time,150,5
518,531,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-07 00:00:00,On Time,150,4
519,532,TCS,2024-11-06 00:00:00,2024-11-09 00:00:00,On Time,250,5
520,533,Daraz Express (DEX),2024-11-08 00:00:00,2024-11-09 00:00:00,On Time,150,5
521,534,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-08 00:00:00,Returned to Sender,150,1
522,535,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-08 00:00:00,On Time,150,3
523,536,Daraz Express (DEX),2024-11-08 00:00:00,2024-11-09 00:00:00,On Time,150,4
524,537,Daraz Express (DEX),2024-11-06 00:00:00,2024-11-08 00:00:00,On Time,150,4
525,538,TCS,2024-11-08 00:00:00,2024-11-11 00:00:00,On Time,150,4
526,539,Leopard Courier,2024-11-08 00:00:00,2024-11-13 00:00:00,Delayed,150,3
527,540,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-08 00:00:00,Returned to Sender,150,1
528,541,TCS,2024-11-07 00:00:00,2024-11-11 00:00:00,On Time,150,4
529,542,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-10 00:00:00,On Time,150,3
530,543,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-08 00:00:00,On Time,150,5
531,544,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-08 00:00:00,On Time,150,4
532,545,Daraz Express (DEX),2024-11-08 00:00:00,2024-11-09 00:00:00,On Time,150,4
533,546,TCS,2024-11-08 00:00:00,2024-11-11 00:00:00,On Time,150,5
534,548,Daraz Express (DEX),2024-11-07 00:00:00,2024-11-08 00:00:00,Returned to Sender,150,1
535,549,TCS,2024-11-09 00:00:00,2024-11-10 00:00:00,On Time,150,5
536,550,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-10 00:00:00,On Time,150,4
537,551,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-12 00:00:00,On Time,150,5
538,552,TCS,2024-11-08 00:00:00,2024-11-12 00:00:00,On Time,150,4
539,553,TCS,2024-11-09 00:00:00,2024-11-12 00:00:00,Returned to Sender,250,1
540,554,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-12 00:00:00,On Time,150,4
541,555,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-11 00:00:00,Returned to Sender,150,2
542,556,Daraz Express (DEX),2024-11-08 00:00:00,2024-11-10 00:00:00,Returned to Sender,150,1
543,557,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-10 00:00:00,On Time,150,5
544,558,TCS,2024-11-10 00:00:00,2024-11-14 00:00:00,On Time,150,5
545,559,Leopard Courier,2024-11-10 00:00:00,2024-11-15 00:00:00,Delayed,150,4
546,560,TCS,2024-11-09 00:00:00,2024-11-13 00:00:00,On Time,150,5
547,561,TCS,2024-11-08 00:00:00,2024-11-12 00:00:00,On Time,150,5
548,562,Daraz Express (DEX),2024-11-11 00:00:00,2024-11-14 00:00:00,On Time,150,5
549,563,TCS,2024-11-10 00:00:00,2024-11-11 00:00:00,On Time,150,4
550,564,Daraz Express (DEX),2024-11-11 00:00:00,2024-11-12 00:00:00,On Time,150,4
551,565,Daraz Express (DEX),2024-11-11 00:00:00,2024-11-12 00:00:00,On Time,150,5
552,566,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-11 00:00:00,Returned to Sender,150,1
553,567,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-12 00:00:00,On Time,150,4
554,568,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-10 00:00:00,On Time,150,5
555,569,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-11 00:00:00,On Time,150,5
556,570,TCS,2024-11-10 00:00:00,2024-11-12 00:00:00,On Time,150,3
557,571,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-11 00:00:00,On Time,150,3
558,572,TCS,2024-11-11 00:00:00,2024-11-12 00:00:00,On Time,150,5
559,573,Daraz Express (DEX),2024-11-11 00:00:00,2024-11-12 00:00:00,On Time,150,5
560,574,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-15 00:00:00,On Time,250,5
561,575,Daraz Express (DEX),2024-11-09 00:00:00,2024-11-13 00:00:00,On Time,250,5
562,576,Leopard Courier,2024-11-10 00:00:00,2024-11-14 00:00:00,On Time,150,5
563,577,TCS,2024-11-11 00:00:00,,On Time,150,5
564,578,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-11 00:00:00,Returned to Sender,150,2
565,579,TCS,2024-11-10 00:00:00,2024-11-11 00:00:00,On Time,150,4
566,580,Daraz Express (DEX),2024-11-12 00:00:00,2024-11-14 00:00:00,Returned to Sender,150,2
567,581,Leopard Courier,2024-11-12 00:00:00,2024-11-15 00:00:00,On Time,150,5
568,582,TCS,2024-11-11 00:00:00,2024-11-14 00:00:00,Returned to Sender,150,1
569,583,Daraz Express (DEX),2024-11-11 00:00:00,2024-11-12 00:00:00,On Time,150,4
570,584,Daraz Express (DEX),2024-11-11 00:00:00,2024-11-12 00:00:00,On Time,150,5
571,585,Daraz Express (DEX),2024-11-12 00:00:00,2024-11-15 00:00:00,On Time,150,4
572,586,TCS,2024-11-12 00:00:00,2024-11-16 00:00:00,On Time,150,4
573,587,Daraz Express (DEX),2024-11-10 00:00:00,2024-11-11 00:00:00,Returned to Sender,150,1
